"Date","Pcp","Pet"
1991-06-01,8.34517063905145,86.1155925538561
1991-07-01,4.37473654914271,91.4104449065691
1991-08-01,0.449169815424407,103.767534469102
1991-09-01,33.3399871452849,108.765740297455
1991-10-01,76.396443820652,113.555657553071
1991-11-01,54.5662840260968,114.919839863014
1991-12-01,62.8177840824111,117.171556418186
1992-01-01,52.0795870066424,112.600797896107
1992-02-01,62.2969949028062,99.9332792442582
1992-03-01,85.4032353914667,108.083427154838
1992-04-01,32.8277909772968,99.813892612779
1992-05-01,5.04155113385568,98.5410379042141
1992-06-01,8.12041936715869,80.8764339539363
1992-07-01,7.13454801025812,88.2625429094718
1992-08-01,11.4604973674318,97.9539418385893
1992-09-01,16.1280597767647,109.180577674186
1992-10-01,62.0684062165831,114.750957067078
1992-11-01,32.5577559830681,117.422554830664
